,Name,address,pincode,website,phone number,scrap
82,Dholeshwar Mahadev Gaushala,"22, Urjanagar - 2, Randesan, Gandhinagar, Gujarat 382421",382421,, ,382321
83,Nandanvan Gir Gaushala,"8MCG+MF, Pindharada, Gujarat 382650",382650,, ,382321
84,Ghanshyam Gir Gaushala,"8-9, abhishek , ambika society, Unava, Gujarat 382650",382650,https://m.facebook.com/ghanshyamgirgaushala/, ,382321
85,Hare Krishna Gir Gaushala,"Sonipur, road, Randheja, Gujarat 382620",382620,http://63031bd1ae7c1.site123.me/, ,382321
86,Gir Gaushala,"Koba-Adalaj Rd, Gandhinagar, Gujarat 382421",382421,, ,382321
87,Umilk -Pramukh Gir Gaushala & Farm,"near Gujarat vidyapith, Parvatinagar, Randheja, Gujarat 382620",382620,,099130 27316,382321
88,Gaukulam Gir Gaushala,"6HV8+WFM, Tintoda, Gujarat 382422",382422,, ,382321
89,Nand Gir Gaushala,"Harsoli, Dahegam, Gujarat 382305",382305,http://www.nandgirgaushala.com/,078747 40101,382321
90,Madhu Gir Gaushala,"BH.Annapurna Mataji Temple, Koba-Adalaj Rd, Adalaj, Gujarat 382421",382421,, ,382321
91,Smt. Manekba Vinay Vihar Gaushala,"5HGP+6M6, Shree manekba Vinay vihar gaushala Urvasad, Sona Cross Rd, Adalaj, Gujarat 382421",382421,https://smt-manekba-vinay-vihar-gaushala.business.site/?utm_source=gmb&utm_medium=referral, ,382321
92,Nageshwar Gir Gaushala,"Gandhinagar, Sarkhej - Gandhinagar Hwy, Tarapur, Gujarat 382423",382423,, ,382321
93,Jay Goga Gir Gaushala Ambod,"Ambod, Gujarat 382024",382024,, ,382321
94,Mahadev Gaushala,"6G25+X9F, Mahadev farm & gaushala Palshana dhanaj rod palshana gam Ta-kalol, dist, Palsana, Gujarat 382721",382721,, ,382321
95,Mini banshi gaushala,"7MFF+4P7, Pethapur, Gandhinagar, Gujarat 382610",382610,, ,382042
96,Shree Swaminarayan Gaushala,"plot no.4, plot no.4, Gandhinagar to Mahudi Rd, Pethapur, Gandhinagar, Gujarat 382041",382041,,094280 49418,382042
97,Gausatva Gir Gaushala,"At. Shivpura, village. Mahundra, Gandhinagar, Gujarat 382315",382315,, ,382042
98,Gaushala by Sangath IPL,"6QXM+98, Mahudara, Gujarat 382321",382321,, ,382042
99,Nandanvan Gir Gaushala,"8MCG+MF, Pindharada, Gujarat 382650",382650,, ,382042
100,Gir Gaushala,"Koba-Adalaj Rd, Gandhinagar, Gujarat 382421",382421,, ,382042
101,Gwaliya Gaushala,"Lavarpur, Gujarat 382355",382355,, ,382042
102,Gaukulam Gir Gaushala,"6HV8+WFM, Tintoda, Gujarat 382422",382422,, ,382042
103,Jay Goga Gir Gaushala Ambod,"Ambod, Gujarat 382024",382024,, ,382042
104,Mahadev Gaushala,"6G25+X9F, Mahadev farm & gaushala Palshana dhanaj rod palshana gam Ta-kalol, dist, Palsana, Gujarat 382721",382721,, ,382042
105,Bansi Gir Gaushala,"Bansi Gir Gaushala Behind metro whole sale mall S.P. Ring Road, Shantipura Cir, Ahmedabad, Gujarat 382210",382210,http://www.bansigir.in/,063519 78087,382042
106,Gwaliya Gaushala,"Lavarpur, Gujarat 382355",382355,, ,382355
107,Dholeshwar Mahadev Gaushala,"22, Urjanagar - 2, Randesan, Gandhinagar, Gujarat 382421",382421,, ,382355
108,Shree Swaminarayan Gaushala,"plot no.4, plot no.4, Gandhinagar to Mahudi Rd, Pethapur, Gandhinagar, Gujarat 382041",382041,,094280 49418,382028
109,Mini banshi gaushala,"7MFF+4P7, Pethapur, Gandhinagar, Gujarat 382610",382610,, ,382028
110,Gir Gaushala,"Koba-Adalaj Rd, Gandhinagar, Gujarat 382421",382421,, ,382028
111,Gaukulam Gir Gaushala,"6HV8+WFM, Tintoda, Gujarat 382422",382422,, ,382028
112,Gir Gaushala,"Koba-Adalaj Rd, Gandhinagar, Gujarat 382421",382421,, ,382007
113,Shree Swaminarayan Gaushala,"plot no.4, plot no.4, Gandhinagar to Mahudi Rd, Pethapur, Gandhinagar, Gujarat 382041",382041,,094280 49418,382007
114,Smt. Manekba Vinay Vihar Gaushala,"5HGP+6M6, Shree manekba Vinay vihar gaushala Urvasad, Sona Cross Rd, Adalaj, Gujarat 382421",382421,https://smt-manekba-vinay-vihar-gaushala.business.site/?utm_source=gmb&utm_medium=referral, ,382007
115,Gwaliya Gaushala,"Lavarpur, Gujarat 382355",382355,, ,382007
116,Gaukulam Gir Gaushala,"6HV8+WFM, Tintoda, Gujarat 382422",382422,, ,382007
117,Gausatva Gir Gaushala,"At. Shivpura, village. Mahundra, Gandhinagar, Gujarat 382315",382315,, ,382007
118,Gir Gopal Gaushala,"Jaliya math, Nr. Railway Crossing, Dahegam to Rakhiyal Road, Dist:, Dahegam, Gujarat 382305",382305,http://www.thegirgopal.com/,098253 08702,382007
119,Bansi Gir Gaushala,"Bansi Gir Gaushala Behind metro whole sale mall S.P. Ring Road, Shantipura Cir, Ahmedabad, Gujarat 382210",382210,http://www.bansigir.in/,063519 78087,382007
120,Nandanvan Gir Gaushala,"8MCG+MF, Pindharada, Gujarat 382650",382650,, ,382007
121,Jay Goga Gir Gaushala Ambod,"Ambod, Gujarat 382024",382024,, ,382007
122,Krishna Gir Farm,"Service Rd, Bopal, Ahmedabad, Gujarat 380058",380058,,081538 10007,382007
123,Tinsukia Gaushala,"F9G8+MMF, Jyoti Nagar, Digboi, No-2 Patia Pathar Gaon, Assam 786125",786125,, ,786151
124,Goshala,"76-8-6/3, Swathi Theatre Rd, opp. andhra bank, Housing Board Colony, Vijayawada, Andhra Pradesh 520012",520012,, ,521456
125,SJS Gaushala,"JJ49+F46, next to Grama Sachivalayam, Kotthur Tadepalli, Vijayawada, Tadepalle, Andhra Pradesh 520012",520012,https://sjstrust.in/, ,521456
126,SKBG Sri Krishna Balarama Goushala,"Gomata Land Karakatta Down, One Center, Gollapudi, Vijayawada, Andhra Pradesh 521225",521225,, ,521456
127,SURABHI GOSALA,"P93F+M7P, Ponnavaram, Andhra Pradesh 521180",521180,http://surabhigosala.com/,090300 17892,521456
128,Murali Goshala,"CF95+7HX, Tadikonda, Andhra Pradesh 522236",522236,, ,521456
129,Sri Lakshmi govindam goshala,"4-50, near boddurai, penamakuru, via vuyyuru, Penamakuru, Andhra Pradesh 521165",521165,, ,521165
130,Nukala Lingamurthy Gosala(గోశాల),"9R5Q+MM5, Yakamuru, Vuyyuru, Andhra Pradesh 521165",521165,, ,521165
131,Gosala, ,521101, , ,521101
132,Barjhar Gaushala,"M76C+645, Borjhar, No.1 Barjhar, Bholabari, Assam 784114",784114,, ,784508
133,Dairy Farm,"R49V+4G6, Bandarguri Rd, Geseng Gaon, Assam 784509",784509, , ,784509
134,Barjhar Gaushala,"M76C+645, Borjhar, No.1 Barjhar, Bholabari, Assam 784114",784114,, ,784509
135,Barpeta Road Shree Krishna Gaushala,"FWR6+RFX, SH 2, Niz Damaka, Assam 781317",781317,, ,781318
136,Goshala (Public Place Dakshinhati Local Village),"C3W9+HJ5, Dakshin Hati, Assam 781352",781352,, ,781318
137,Barpeta Road Shree Krishna Gaushala,"FWR6+RFX, SH 2, Niz Damaka, Assam 781317",781317,, ,781317
138,Shri Krishna Govardhandhari Gaushala,"WPCQ+7Q5, Borduwar Mukh, Assam 785685",785685,, ,785673
139,Tinsukia Gaushala,"F9G8+MMF, Jyoti Nagar, Digboi, No-2 Patia Pathar Gaon, Assam 786125",786125,, ,785673
140,Shri Krishna Govardhandhari Gaushala,"WPCQ+7Q5, Borduwar Mukh, Assam 785685",785685,, ,785686
141,Gupeswar gaushala,"8MH9+6F, Nagaon, Kumartup, Assam 782002",782002,, ,782125
142,Sarswati Narayn Das Gaushala Adhikari (Ram Mandir),"GQG7+35M Rupohihat Circle, Assam 782143",782143,, ,782125
143,Shree Lakshminarayan Gaushala,"JRG9+9JP, Tal Gereki, Tezpur, Assam 784001",784001,, ,782139
144,Sri Ganga Gaushala,"Goushala Temple, Unnamed Road, Uttar Kari Bil, Assam 784179",784179,, ,782139
145,Goushala,"Nambari Railway Officers Colony, Maligaon, Guwahati, Assam 781011",781011,, ,782139
146,Simhachalam Devasthanam Goshala,"Q7FF+R9P, Simhachalam to Hanumanthavaka Jn BRTS Rd, Visakhapatnam, Andhra Pradesh 530040",530040,, ,530028
147,Nrusimha Vanam and Goshala,"Q7FF+GGM, Service Rd, Visakhapatnam, Andhra Pradesh 530040",530040,, ,530028
148,Sri Bhagavan Mahaveer Jain Goshala,"3QX3+2MQ, Mirthipadu Main Rd, Bobbillanka, Andhra Pradesh 533293",533293,, ,533287
149,Surabhi Goshala,"D.No 3-342 Katheru Konthamuru, Road, Rajamahendravaram, Andhra Pradesh 533105",533105,,094939 30222,533287
150,Jagadguru Peetam Goshala,"Rajamahendravaram, Andhra Pradesh 533101",533101,,094949 45001,533287
151,Vidhatri Dharuni Goshala,"XMRF+M7R, Nelaturu, Andhra Pradesh 534342",534342,, ,533287
152,Sri Nandini goshala,"2R34+58X ALL BANK CONLY, VL Puram Byp Rd, VL Puram, Venkateswara Nagar, Rajamahendravaram, Andhra Pradesh 533106",533106,,098487 54129,533287
153,Surabhi Gosaala,"2QWM+4JW, Rajamahendravaram, Andhra Pradesh 533102",533102,,095507 36158,533287
154,Surabhi Goshala,"D.No 3-342 Katheru Konthamuru, Road, Rajamahendravaram, Andhra Pradesh 533105",533105,,094939 30222,533105
155,Jagadguru Peetam Goshala,"Rajamahendravaram, Andhra Pradesh 533101",533101,,094949 45001,533105
156,Radhe Shyam Gosala,"Konthamuru, Rajamahendravaram, Andhra Pradesh 533105",533105,, ,533105
157,Sri Nandini goshala,"2R34+58X ALL BANK CONLY, VL Puram Byp Rd, VL Puram, Venkateswara Nagar, Rajamahendravaram, Andhra Pradesh 533106",533106,,098487 54129,533105
158,Surabhi Gosaala,"2QWM+4JW, Rajamahendravaram, Andhra Pradesh 533102",533102,,095507 36158,533105
159,Kameswaree Subrahmanya Goshala under Srnivasa Subrahmanya Goseva Trust(Regd),"2-197, Brahmana Agraharam, Katheru, Rajamahendravaram, Andhra Pradesh 533103",533103,,094920 50200,533105
160,Goshala,"X234+X43, behind Sridevi Bhoodevi Sametha Sri Prasanna Venkateswara Swamy Temple, Balabhadhrapuram, Andhra Pradesh 533342",533342,, ,533342
161,Sri Chaganti Koteswara Rao Goshala,"Maruti Nagar, Kakinada, Andhra Pradesh 533005",533005,https://lakshmigoshala.com/, ,533342
162,"Shri Adichunchangiri Goshala,","Iyyanahalli, Karnataka 577541",577541,, ,577517
163,Swarnbhoomi Goushala Trust - Hiriyur,"XG7X+59, Hosadurga Rd, Kamadhenu Nagar, Beerenahalli, Hiriyur, Karnataka 577599",577599,,094484 96655,577517
164,Gupeswar gaushala,"8MH9+6F, Nagaon, Kumartup, Assam 782002",782002,, ,782142
165,Patanjali Gaushala,"N.C.Angarkata, Assam 781360",781360,, ,781360
166,Madhava Gosala,"F2FG+27H, Mypadu Rd, Ashok Nagar, Nellore, Andhra Pradesh 524002",524002,, ,524316
167,Jsr Fish&Agricultire& goshala,"G36M+X3J, Lebur Bit - I, Andhra Pradesh 524313",524313,, ,524316
168,Gosala,"RX2G+77R, Sri Venkateswarapalem, Bitragunta, Andhra Pradesh 524142",524142,, ,524316
169,Anjana gaushala dairy sirigarh,"462F+R5W, Bhagawan Pur, Badhiya Chuwan, Shrigarh, Chhattisgarh 497001",497001,, ,497101
170,Hiralal Gaushala,"near Chambothi, Manpur, Udaipur, Chhattisgarh 497116",497116,, ,497101
171,"Shri Agrasen Gaushala, Chathirma, Ambikapur","5595+WX5, Ambikapur, Chhattisgarh 497001",497001, , ,497101
172,SALIK TIWARI GAUSHALA,"Kewra, Lakhanpur, Chhattisgarh 497116",497116, , ,497101
173,Shree Cauvery Goshala,"5P8X+QRR, Heggala Rd, Kedamallur, Karnataka 571218",571218,, ,571214
174,Ma bhawani gausala kohdiya,"CP34+J85, Bhavani Mandir Rd, Korba, Chhattisgarh 495453",495453,, ,495684
175,Shri Parshwnath Jain Gaushala Sewa Samiti,"Korba-Rajgamar Rd, Near jail, Kosawadi, Korba, Chhattisgarh 495683",495683,,093298 72807,495684
176,Ma bhawani gausala kohdiya,"CP34+J85, Bhavani Mandir Rd, Korba, Chhattisgarh 495453",495453,, ,495447
177,Shri Krishna Govardhandhari Gaushala,"WPCQ+7Q5, Borduwar Mukh, Assam 785685",785685,, ,785684
178,Shri Krishna Govardhandhari Gaushala,"WPCQ+7Q5, Borduwar Mukh, Assam 785685",785685,, ,785685
179,Gaushala,"GHR8+VQ5 Rani Ghat, Sharifganj, Katihar, Bihar 854105",854105,, ,854101
180,Gaushala Railway Gumti,"GHJ7+P74, Katihar-Manihari Rd, Sharifganj, Katihar, Bihar 854105",854105,, ,854101
181,Goshala,"PIHU HOTAL AND FAST FRUIT,","FRUIT,", , ,854101
182,Gaushala ramshabha Ranighat,"GHG3+J66, Sharifganj, Katihar, Bihar 854105",854105, , ,854101
183,Shree Bhagwan Mahaveer Goshala,"CWXR+WPW, P.B. Road, near Avaragere, Davanagere, Karnataka 577002",577002,, ,577512
184,Shree Bhagwan Mahaveer Goshala,"CWXR+WPW, P.B. Road, near Avaragere, Davanagere, Karnataka 577002",577002,, ,577514
185,Shree Bhagwan Mahaveer Goshala,"CWXR+WPW, P.B. Road, near Avaragere, Davanagere, Karnataka 577002",577002,, ,577601
186,Nijakamadenu Go-shala,"X8CP+X6W Vishnu Tirtha, Savanur, Karnataka 581118",581118,,099000 13667,577601
187,"Shri Adichunchangiri Goshala,","Iyyanahalli, Karnataka 577541",577541,, ,577528
188,Shree Bhagwan Mahaveer Goshala,"CWXR+WPW, P.B. Road, near Avaragere, Davanagere, Karnataka 577002",577002,, ,577528
189,Kamla Devi Gaushala,"39J7+C9X, Hasanpura, Bihar 841236",841236,, ,841404
190,SRI RADHAMOHAN GAUSHALA,"473W+CH3, Siwan-Andar Rd, near Bagahut Baba Ka Sthan, Bhawrajpur, Bihar 841231",841231,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+841404#",091367 80908,841404
191,Gauri Gopal Gaushala,"Rukunpur Urf Patahi, Belsand, Bihar 843316",843316,, ,843334
192,Hadi Gaushala,"HGP5+X8F, Urdu Mohalla, Pratap Nagar, Sitamarhi, Bihar 843302",843302,, ,843334
193,Sri Sitamarhi Gaushala,"Gausala Rd, Riga, Sitamarhi, Bihar 843302",843302,, ,843334
194,Gauri Gopal Gaushala,"Rukunpur Urf Patahi, Belsand, Bihar 843316",843316,, ,843329
195,Gopal gaushala,"J4FW+VVR, Harnaraina, Bihar 845418",845418, , ,843329
196,Sri Sitamarhi Gaushala,"Gausala Rd, Riga, Sitamarhi, Bihar 843302",843302,, ,843329
197,निरंजनी गौशाला पुरैनी मेहसी,"Niranjni gaushala, Mehsi, Purani Mehsi, Bihar 845426",845426,, ,843329
198,Gaushala Muzaffarpur,"4C39+878, Kanhauli, Muzaffarpur, Bihar 843147",843147,, ,843329
199,Sri Sitamarhi Gaushala,"Gausala Rd, Riga, Sitamarhi, Bihar 843302",843302,, ,843327
200,Hadi Gaushala,"HGP5+X8F, Urdu Mohalla, Pratap Nagar, Sitamarhi, Bihar 843302",843302,, ,843327
201,Gaushala Beej Bhandar,"HFQJ+63F, Punaura Dham Rd, Sitamarhi, Punaura Pashchim, Bihar 843302",843302,, ,843327
202,Gaushala chowk vishwarkarma servicing center,"HFRJ+45G, Gausala Rd, Riga, Sitamarhi, Bihar 843302",843302,, ,843327
203,Ghora Bazar Fruit Mandi Gaushala chauk,"HFPG+PHR, Punaura Pashchim, Bihar 843302",843302, , ,843327
204,Gausala Road, ,843302, , ,843302
205,Sri Sitamarhi Gaushala,"Gausala Rd, Riga, Sitamarhi, Bihar 843302",843302,, ,843330
206,Hadi Gaushala,"HGP5+X8F, Urdu Mohalla, Pratap Nagar, Sitamarhi, Bihar 843302",843302,, ,843330
207,Gauri Gopal Gaushala,"Rukunpur Urf Patahi, Belsand, Bihar 843316",843316,, ,843311
208,Sri Sitamarhi Gaushala,"Gausala Rd, Riga, Sitamarhi, Bihar 843302",843302,, ,843311
209,Sai Annapurna Goshala,"8HR5+M29, Tuni Pentakota Rd, beside Sai annapurna trust old age home, Srinagar Colony, Tuni, Andhra Pradesh 533401",533401,, ,531127
210,Barjhar Gaushala,"M76C+645, Borjhar, No.1 Barjhar, Bholabari, Assam 784114",784114,, ,784114
211,Buddha Lakshmi Gaushala,"7Q9M+6H8, Parsathua Rd, Taiyan, Uprauli, Bihar 821109",821109,, ,802132
212,Shree Krishna gaushala pro. madan Baitha श्री कृष्णा गौशाला प्रो. मदन बैठा,"WV9H+FX6, Sikraur Rd, Sikraur, Bihar 821111",821111, , ,802132
