,Name,address,pincode,website,phone number,scrap
34,Nandini Avataran abhiyan gaushala Asai,"M3P6+F82, Asai, Uttar Pradesh 206126",206126,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+206124#",094577 21523,206124
35,shri sidhh gufa jeev gaushala,"Q286+5G9, Chhipaiti, Etawah, Uttar Pradesh 206001",206001,"https://www.google.com/travel/hotels/gaushalas%20at%20206124/entity/CgoIqvmYsdHb_OJGEAE/prices?g2lb=4814050,4874190,4893075,4965990,10210221,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72582855,72597756,72597926,72602734,72616110,72618914,72619172,72619383,72619923,72620306,72624688,72626061,72629582&hl=en-IN&gl=in&cs=1&ssta=1&q=gaushalas+at+206124&ts=CAEaKwopEicyJTB4Mzk3NWRmZTZmZGE1ZjcxZjoweDQ2YzVmMmRkMTYyNjNjYWE&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwiTw6jDxtGGAxXYTGwGHU1XAD0QrK0LegQIAxAC", ,206124
36,Gaushala Bakhtyarpur,"V4F9+437 Pashu Bazar Bakhtyarpur, Bakhtyarpur, Etawah, Bakhitayarpur, Uttar Pradesh 206253",206253,, ,206123
37,Bariha Gaushala,"38GV+VXQ, Bariha, Uttar Pradesh 205304",205304,, ,206123
38,Ramganj Gaushala Bajpai Bhavan Etawah,"Ramganj Gaushala Bajpai bhavan, Anand Nagar, Kabirganj, Etawah, Uttar Pradesh 206001",206001,, ,206123
39,shri sidhh gufa jeev gaushala,"Q286+5G9, Chhipaiti, Etawah, Uttar Pradesh 206001",206001,"https://www.google.com/travel/hotels/gaushalas%20at%20206123/entity/CgoIqvmYsdHb_OJGEAE/prices?g2lb=4814050,4874190,4893075,4965990,10210221,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72582855,72597756,72597926,72602734,72616110,72618914,72619172,72619383,72619923,72620306,72624688,72626061,72629582&hl=en-IN&gl=in&cs=1&ssta=1&q=gaushalas+at+206123&ts=CAEaKwopEicyJTB4Mzk3NWRmZTZmZGE1ZjcxZjoweDQ2YzVmMmRkMTYyNjNjYWE&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwiH2vbQxtGGAxWfa2wGHYhEBtcQrK0LegQIAxAC", ,206123
40,Sri Sanmathi Goaushala,230 N.M road,M road,, ,600058
41,SHRI VASUDEVA GAUSHALA,"11, 2nd FLOOR, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600107",600107, , ,600058
42,WRC Brindhavan Gaushala,"Flat No. A2, AL 198, Plot No, 14th Main Rd, Shanthi Colony, A M Block, New Colony, Anna Nagar, Chennai, Tamil Nadu 600040",600040,http://brindhavangaushala.com/,072599 11903,600058
43,Goh Samrakshana Sala,"4, Kasi Viswanathar Koil St, West Mambalam, Chennai, Tamil Nadu 600033",600033,,044 2470 0336,600058
44,Goshala,"No 3, 9th South Cross St, Sri Kapaleeswarar Nagar, Neelankarai, Chennai, Tamil Nadu 600115",600115,https://drsadhanaraogoshala.com/Home.aspx,098404 56623,600058
45,Gaushala Matera,"QJCH+WQ, Patna Bela, Uttar Pradesh 206248",206248, , ,206255
46,Goshala saunthra,"PH7R+CH, Ingura, Uttar Pradesh 206244",206244,, ,206255
47,Golokwasi Gopinath Surabhi Gaushala,"NH 19, in front of the Deepali Restaurant, Auraiya, Uttar Pradesh 206129",206129,, ,206129
48,district gaushala,"FG3V+RVP, Bharsen - Mirzapur Marg, bairamShah, Jaitapur, Uttar Pradesh 206122",206122,, ,206129
49,Golokwasi Gopinath Surabhi Gaushala,"NH 19, in front of the Deepali Restaurant, Auraiya, Uttar Pradesh 206129",206129,, ,206247
50,shri sidhh gufa jeev gaushala,"Q286+5G9, Chhipaiti, Etawah, Uttar Pradesh 206001",206001,"https://www.google.com/travel/hotels/gaushalas%20at%20206247/entity/CgoIqvmYsdHb_OJGEAE/prices?g2lb=4814050,4874190,4893075,4965990,10210221,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72582855,72597756,72597926,72602734,72616110,72618914,72619172,72619383,72619923,72620306,72624688,72626061,72629582&hl=en-IN&gl=in&cs=1&ssta=1&q=gaushalas+at+206247&ts=CAEaKwopEicyJTB4Mzk3NWRmZTZmZGE1ZjcxZjoweDQ2YzVmMmRkMTYyNjNjYWE&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwjTxdf_xtGGAxUEUGwGHR5xCScQrK0LegQIExAC", ,206247
51,Seethalakshmi Goshala,"42/111, Agraharam, Sirugamani, Tamil Nadu 639115",639115,,094437 55370,621217
52,Gaushala Road, ,241001, , ,241001
53,Sampradaya Goshala,"MQ4Q+Q63 Naruthuvampadi, Taluk, Uthiramerur, Marudham, Tamil Nadu 603406",603406,,094447 40244,631701
54,Govindan Goshala,"68,Goodalur Village, Madurantakam, Taluk, Guddalur, Tamil Nadu 603306",603306,http://goseva.net/aboutgovindan.aspx,044 2489 9926,631701
55,Guru Ganesh Jain Gaushala Tambaram,"Dharkast, Tamil Nadu 602109",602109,,098400 92920,631701
56,Sampradaya Goshala,"MQ4Q+Q63 Naruthuvampadi, Taluk, Uthiramerur, Marudham, Tamil Nadu 603406",603406,,094447 40244,631702
57,Sri satyanarayana gaushala,"QVF9+86Q, Pazhaiya Seevaram, Palayaseevaram, Tamil Nadu 631606",631606,, ,631702
58,Govindan Goshala,"68,Goodalur Village, Madurantakam, Taluk, Guddalur, Tamil Nadu 603306",603306,http://goseva.net/aboutgovindan.aspx,044 2489 9926,631702
59,Guru Ganesh Jain Gaushala Tambaram,"Dharkast, Tamil Nadu 602109",602109,,098400 92920,631702
60,Vanamale Goshala Cow shelter,"RP6H+287, Nethaji Nagar, Kanchipuram, Nattapettai, Tamil Nadu 631601",631601, , ,631702
61,SREE GAUSHALA AND DAIRY FARM,"65VJ+QRM, Namakkal, Tamil Nadu 637405",637405,,094422 22225,637002
62,Subhasree Gousala,"8/1, Nettavelampalayam, Komarapalayam, Tamil Nadu 637304",637304,,098433 38299,637002
63,SREE GAUSHALA AND DAIRY FARM,"65VJ+QRM, Namakkal, Tamil Nadu 637405",637405,,094422 22225,637404
64,Subhasree Gousala,"8/1, Nettavelampalayam, Komarapalayam, Tamil Nadu 637304",637304,,098433 38299,637404
65,Guru Ganesh Jain Gaushala Tambaram,"Dharkast, Tamil Nadu 602109",602109,,098400 92920,600048
66,Shree Vyasashrama GOSHALA,"17, Maha Lakshmi St, Lakshmi Nagar, Mudichur, Tamil Nadu 600048",600048,,094446 26605,600048
67,K's Goshala,"98/2, Mambakkam - Medavakkam Main Rd, Ponmar, Tamil Nadu 600130",600130,, ,600048
68,shri sidhh gufa jeev gaushala,"Q286+5G9, Chhipaiti, Etawah, Uttar Pradesh 206001",206001,"https://www.google.com/travel/hotels/gaushalas%20at%20206003/entity/CgoIqvmYsdHb_OJGEAE/prices?g2lb=4814050,4874190,4893075,4965990,10210221,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72582855,72597756,72597926,72602734,72616110,72618914,72619172,72619383,72619923,72620306,72624688,72626061,72629582&hl=en-IN&gl=in&cs=1&ssta=1&q=gaushalas+at+206003&ts=CAEaKwopEicyJTB4Mzk3NWRmZTZmZGE1ZjcxZjoweDQ2YzVmMmRkMTYyNjNjYWE&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwir3d3GyNGGAxW9SWwGHYbWBFoQrK0LegQIAxAC", ,206003
69,Ramganj Gaushala Bajpai Bhavan Etawah,"Ramganj Gaushala Bajpai bhavan, Anand Nagar, Kabirganj, Etawah, Uttar Pradesh 206001",206001,, ,206003
70,Nandini Avataran abhiyan gaushala Asai,"M3P6+F82, Asai, Uttar Pradesh 206126",206126,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+206003#",094577 21523,206003
71,shri sidhh gufa jeev gaushala,"Q286+5G9, Chhipaiti, Etawah, Uttar Pradesh 206001",206001,"https://www.google.com/travel/hotels/gaushalas%20at%20206131/entity/CgoIqvmYsdHb_OJGEAE/prices?g2lb=4814050,4874190,4893075,4965990,10210221,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481458,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72582855,72597756,72597926,72602734,72616110,72618914,72619172,72619383,72619923,72620306,72624688,72626061,72629582&hl=en-IN&gl=in&cs=1&ssta=1&q=gaushalas+at+206131&ts=CAEaKwopEicyJTB4Mzk3NWRmZTZmZGE1ZjcxZjoweDQ2YzVmMmRkMTYyNjNjYWE&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwiV8czWyNGGAxVGXWwGHeEkMLoQrK0LegQIBBAC", ,206131
72,Ramganj Gaushala Bajpai Bhavan Etawah,"Ramganj Gaushala Bajpai bhavan, Anand Nagar, Kabirganj, Etawah, Uttar Pradesh 206001",206001,, ,206131
73,नंद बाबा गौ सेवा गौशाला (Nand baba gau seva gaushala),"Paryaya, Madhya Pradesh 477555",477555,https://nbgss.org/, ,206131
74,श्री महाराज सिंह श्री देवी गौ शाला,"RP7J+JH9, Mukatpura, Gaushala, Bah, Uttar Pradesh 283114",283114,, ,206131
75,Smart Gaushala,"R3JH+29J, Mohabbatpur Ludhpura, Uttar Pradesh 206126",206126,, ,206131
76,Gopal ranjeet gaushala kanavar,"HX89+47G Padari, Rd, Peeladanda, Kanavar, Shihuda, Madhya Pradesh 477331",477331,, ,206131
77,Nandini Avataran abhiyan gaushala Asai,"M3P6+F82, Asai, Uttar Pradesh 206126",206126,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+206131#",094577 21523,206131
78,Gaushala (गौशाला),"57V3+53C, Bannapur, Uttar Pradesh 241122",241122, , ,241122
79,Gaushala,"52FM+CH7, Newada, Bilgram, Uttar Pradesh 241301",241301,, ,241122
80,Gaushala Mandir,"52HP+5R6, Sadar Bazar Rd, Newada, Bilgram, Uttar Pradesh 241301",241301,, ,241122
81,Shri Gaurakshanisabha Gaushala,"Toka ghat, Madhopur, Farrukhabad, Uttar Pradesh 209625",209625,, ,241401
82,Gaushala Atwa Ashiganwa,"F3R7+5XX, Unnamed Road, Kalwari Grant, Uttar Pradesh 241125",241125,, ,241401
83,गौशाला,"72X7+49F, Pakra, Uttar Pradesh 241403",241403, , ,241401
84,Rampur Gaushala (रामपुर गौशाला),"WHFX+6J6, Rampur Gadhaowa, Uttar Pradesh 209870",209870,, ,241201
85,Fauji Gaushala,"Vill Gangupur PO Gajna, Teh, Bilhaur, Uttar Pradesh 209202",209202,,099354 61600,241201
86,Gaushala (गौशाला),"57V3+53C, Bannapur, Uttar Pradesh 241122",241122, , ,241201
87,Gaushala Atwa Ashiganwa,"F3R7+5XX, Unnamed Road, Kalwari Grant, Uttar Pradesh 241125",241125,, ,241125
88,MAA VAISHNO GANRAL STORE,"front of shri baba gowrishankar mill, Gaushala Rd, Saiyapurwa, Ramnagar, Maholiya Sheopar, Uttar Pradesh 241001",241001,,098386 43865,241125
89,PREM COOL CORNER,"Gaushala Rd, Saiyapurwa, Hardoi, Maholiya Sheopar, Uttar Pradesh 241001",241001,,090058 85968,241125
90,SHUBH SANJOG,"MOHOLIYA SHIVPAR GAUSHALA ROAD HARDOI 0 MOHOLIYA SHIVPAR, Gaushala Rd, Hardoi, Uttar Pradesh 241001",241001,,099352 16234,241125
91,Shri Radha Krishna Gaushala,"JWWJ+43W, Shahabad, Uttar Pradesh 241124",241124, , ,241125
92,Naimisharanya Gaushala,"8FWQ+222, Misrikh-cum-Neemsar, Uttar Pradesh 261402",261402,, ,241304
93,kamdhenu avtaran abhiya gaushala dashrathpur,"FGF9+995, Endual Grant, Uttar Pradesh 261401",261401,, ,241304
94,Shree Aandra Ashramam Goshala,"8FWJ+CRQ, Dashasumir Ghat, Bhehind Lakshmi Narayana Temple, Naimisharanya, Misrikh-cum-Neemsar, Uttar Pradesh",radesh,, ,241304
95,Shree jee gir gaushala,"8FVP+WWX, Naimisaradya, Misrikh-cum-Neemsar, Uttar Pradesh 261402",261402, , ,241304
96,Smriti Gaushala-Smriti Dham,"4R9P+CCV, Rooppur- Nawagoan, Teh, Sidhauli, 261303",261303,,093359 01459,241202
97,Shri Gopeshwar Gaushala,"WPG2+GJ6, Malihabad, Uttar Pradesh 226102",226102,, ,241202
98,Shashwat Gaudham Gaushala,"XQQ3+VC5, Thavar, Man Mauna, Uttar Pradesh 226104",226104,, ,241202
99,Rampur Gaushala (रामपुर गौशाला),"WHFX+6J6, Rampur Gadhaowa, Uttar Pradesh 209870",209870,, ,241202
100,Gaushala,"C 1/3, sulabh awas, Gomti Nagar, Lucknow, Uttar Pradesh 226010",226010,, ,241202
101,Krishna gaushala,"RV93+XJC, Sadrauna Marg, Lucknow, Uttar Pradesh 226009",226009,, ,241202
102,Gaushala,"52FM+CH7, Newada, Bilgram, Uttar Pradesh 241301",241301,, ,241301
103,Gaushala Mandir,"52HP+5R6, Sadar Bazar Rd, Newada, Bilgram, Uttar Pradesh 241301",241301,, ,241301
104,R R Gaushala,"23CV+CQ3, Mirnagar, Uttar Pradesh 241303",241303,, ,241301
105,Gaushala (गौशाला),"57V3+53C, Bannapur, Uttar Pradesh 241122",241122, , ,241301
106,Naimisharanya Gaushala,"8FWQ+222, Misrikh-cum-Neemsar, Uttar Pradesh 261402",261402,, ,241203
107,Shri Gopeshwar Gaushala,"WPG2+GJ6, Malihabad, Uttar Pradesh 226102",226102,, ,241203
108,Shashwat Gaudham Gaushala,"XQQ3+VC5, Thavar, Man Mauna, Uttar Pradesh 226104",226104,, ,241203
109,Rampur Gaushala (रामपुर गौशाला),"WHFX+6J6, Rampur Gadhaowa, Uttar Pradesh 209870",209870,, ,241203
110,Shree Aandra Ashramam Goshala,"8FWJ+CRQ, Dashasumir Ghat, Bhehind Lakshmi Narayana Temple, Naimisharanya, Misrikh-cum-Neemsar, Uttar Pradesh",radesh,, ,241203
111,Shree jee gir gaushala,"8FVP+WWX, Naimisaradya, Misrikh-cum-Neemsar, Uttar Pradesh 261402",261402, , ,241203
112,"Kanha Gaushala, Rasulabad Unnao (Pashu Aashray Sthal)","PGQ3+2H, Rasulabad, Shahpur, Uttar Pradesh 206249",206249,, ,206250
113,Goshala saunthra,"PH7R+CH, Ingura, Uttar Pradesh 206244",206244,, ,206250
114,Gaushala Matera,"QJCH+WQ, Patna Bela, Uttar Pradesh 206248",206248, , ,206250
115,Dhinai Gaushala,"H87P+PP2, Chak Adwari, Uttarakhand 263134",263134,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+263135#",098100 91473,263135
116,KAAMDHENU GAUSHALA DAIRY ️,"Girja Vihar, Bhagwanpur Vichla, Haldwani, Uttarakhand 263139",263139,https://63010682c4eb0.zoyzsite.com/,098375 78156,263135
117,Hamari Gaushala Natural Farm,"Hamari Gaushala Natural Farm, Kaladhungi, Khadakpur, Uttarakhand 263139",263139,, ,263135
118,Pavitra Gaushala,"Bajauniya Haldu, Uttarakhand 263159",263159,, ,263135
119,Gaushala,"Gaushala, Hempur Daya, Uttarakhand 244716",244716,, ,263135
120,KAAMDHENU GAUSHALA DAIRY ️,"Girja Vihar, Bhagwanpur Vichla, Haldwani, Uttarakhand 263139",263139,https://63010682c4eb0.zoyzsite.com/,098375 78156,263157
121,Hamari Gaushala Natural Farm,"Hamari Gaushala Natural Farm, Kaladhungi, Khadakpur, Uttarakhand 263139",263139,, ,263157
122,Pavitra Gaushala,"Bajauniya Haldu, Uttarakhand 263159",263159,, ,263157
123,Mayawati Gaushala and Hospital,"93WM+2CM, Forti, Uttarakhand 262524",262524,, ,263157
124,"Shri Gaushala Society, Churmura, Mathura Dist","Hindustan College, Road, Churmura, Uttar Pradesh 281122",281122,, ,281301
125,NATTHO PAHALWAN GAUSHALA,"7R9W+6J9, singma, Agra, Uttar Pradesh 282007",282007,, ,281301
126,"Shri mad ballabh gosala , gokul","FP2J+Q6F Major District Road 102W, MDR102W, Sarai Alikhan, Uttar Pradesh 281305",281305,, ,281301
127,Asthleswar Dham Nandi gaushala,"8QGM+Q2C, Salempur Farah, Lahrauli Khadar, Uttar Pradesh 281122",281122,, ,281301
128,Gopal gaushala,"CPRC+888, Gokul, Mahaban Bangar, Uttar Pradesh 281303",281303,, ,281301
129,Doodh Hadiya Gopi Gaushala,"Radha Rani Temple Rawal Dham, Mahaaban, Mathura, Uttar Pradesh 281305",281305,,090845 59999,281301
130,Dudh hadiya gopi Rasik gaushala,"CPPC+F9C, Gokul, Mathura, Mahaban Bangar, Uttar Pradesh 281303",281303,, ,281301
131,Kanha gaushala कान्हा गौशाला,"6WHV+XMF, Bainpur, Sikandra, Bainpur Mustkil, Uttar Pradesh 282007",282007, , ,281301
132,Deendayal Kamdhenu Gaushala Pharmacy,"8QC5+WX8, DEENDAYAL DHAM, FARAH, Mathura, Uttar Pradesh 281122",281122,http://www.deendayalkamdhenu.com/, ,281301
133,Sur Shyam Gaushala,"Parasoli Govardhan, Mathura, Uttar Pradesh 281001",281001,http://www.surshyam.co/,097209 97700,281301
134,Radha Nandini Gaushala,"Office No. 6A, 2nd Floor, Moti Manzil, 2, Radhika Vihar, Mathura, Uttar Pradesh 281004",281004,https://www.gauseva.net/,095999 37149,281301
135,Shri Kapil Muni Ji Ki Prachin GauShala,"FMW9+HG5, Azad Nagar, Mathura, Uttar Pradesh 281001",281001,, ,281301
136,GOLOK GAUSHALA SAMITI,"Salempur Farah, Uttar Pradesh 281122",281122,, ,281301
137,Radharani Gaushala,"Devi Atas Road Mathura, Mathura - Vrindavan Marg, Atas Bangar, Uttar Pradesh 281121",281121,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+281301#",096677 85120,281301
138,SHRI SHYAM GAUSHALA SEWA TRUST,"Ved Mandir, Bindu Rd, Chowk Bazar, Mathura, Uttar Pradesh 281001",281001,https://shri-shyam-gaushala-sewa-trust.business.site/?utm_source=gmb&utm_medium=referral,086500 61069,281301
139,Shri Radhe Baba Gaulok Dham Gaushala Samiti,"GM9G+P27, Dudhaa Dhaari Teela Gau Golok Dham, Mathura - Vrindavan Marg, Masani, Mathura, Uttar Pradesh 281001",281001,,081919 82575,281301
140,SHRI KAMDHENU MATA GAUSHALA TRUST,"Mathura - Vrindavan Marg, Mathura, Isapur Khadar, Uttar Pradesh 281001",281001,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=gaushalas+at+281301#",098371 18870,281301
141,Shri Krishan Gaushala,"14/12, 14/14, New Shahganj Rd, Opp. Kothi Meena Bazar, Kothi Meena Bazaar, Shahganj, Agra, Uttar Pradesh 282010",282010,,0562 221 3127,281301
142,Hasanand Gochar Bhumi Gaushala,"Vatsalya Gram, Vrindavan, Uttar Pradesh 281121",281121,, ,281301
143,GURU GAU SEVA GAUSHALA,"HM2P+G32, Shir Akrur Temple Rd, Vatsalya Gram, Vrindavan, Maoli Khader, Uttar Pradesh 281121",281121,, ,281301
144,NATTHO PAHALWAN GAUSHALA,"7R9W+6J9, singma, Agra, Uttar Pradesh 282007",282007,, ,281302
145,"Shri Gaushala Society, Churmura, Mathura Dist","Hindustan College, Road, Churmura, Uttar Pradesh 281122",281122,, ,281302
146,Dayalbagh Gaushala,"62G5+PV5, Anupam Bagh, DayalBagh, Agra, Uttar Pradesh 282005",282005,, ,281302
147,Asthleswar Dham Nandi gaushala,"8QGM+Q2C, Salempur Farah, Lahrauli Khadar, Uttar Pradesh 281122",281122,, ,281302
148,Gaushala Wali Colony,"H2QQ+XQX, Nayee Nagla, Hathras, Uttar Pradesh 204101",204101,, ,281302
149,"Shri mad ballabh gosala , gokul","FP2J+Q6F Major District Road 102W, MDR102W, Sarai Alikhan, Uttar Pradesh 281305",281305,, ,281302
150,Gopal gaushala,"CPRC+888, Gokul, Mahaban Bangar, Uttar Pradesh 281303",281303,, ,281302
151,Surbhi Shyam Gaushala,"GPHX+FWC, Diwana, Achru Ladhora, Uttar Pradesh 281204",281204,,088100 56010,281302
